0.0 0.0 0 I<
0.0 0.0 0 I
0.0 0.0 0 I<
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.3 0.0 0 I
0.0 0.0 0 I<
0.4 0.0 0 I
0.3 0.0 0 I
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.0 0 S
0.0 0.2 39804 Ss
0.0 0.0 6056 Ss
0.0 0.0 15224 Ss
0.3 0.0 0 I
0.2 0.0 0 I
0.1 0.0 0 I
0.2 0.0 0 I
0.0 0.1 16516 Ss
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 I<
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 I<
0.0 0.0 3448 S<sl
0.0 0.0 5192 Ss
0.0 0.0 8448 S
0.0 0.0 4716 Ss
0.0 0.0 6520 Ss
0.0 0.0 4524 Ssl
0.0 0.0 6800 Ss
0.0 0.0 5908 SLsl
0.0 0.0 2268 Ss
0.2 0.0 8548 Ssl
0.2 0.0 15324 Ssl
0.0 0.0 3660 SNsl
0.0 0.0 6056 Ss
0.0 0.0 3600 Ss
0.0 0.0 7412 Ssl
0.0 0.0 7880 Ss
0.5 0.0 10060 Ssl
0.0 0.0 15452 Ssl
0.0 0.0 11688 Ssl
0.0 0.0 0 S
0.0 0.0 10284 Ssl
0.0 0.0 11236 Ss
0.0 0.0 1616 S
0.0 0.0 14952 Ssl
0.0 0.0 0 S
0.0 0.0 13932 Ssl
0.0 0.3 53980 Ssl
0.0 0.3 63660 Ss
0.0 0.3 63844 Ss
0.0 0.3 59452 Ss
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 3520 SNs
0.0 0.0 0 I<
0.0 0.0 0 I<
0.0 0.1 25492 Ssl
0.0 0.0 11684 Ss
0.0 0.0 11696 Ss
0.0 0.0 8244 Ssl
0.0 0.2 37568 Ssl
0.0 0.3 62520 Ssl
0.0 0.0 6516 Ss
0.1 0.2 45488 Ssl
0.0 0.0 3368 Ss
0.0 0.0 3860 Ss
0.0 0.0 10804 Ssl
0.0 0.9 144560 Ssl
0.0 0.0 7596 Ssl
0.0 0.5 89724 Ssl
0.0 0.0 0 I<
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S
0.0 0.0 0 S<
0.0 0.0 13464 Ssl
0.0 0.0 10764 Ssl
0.0 0.0 8500 Ssl
0.0 0.0 15084 Sl
0.4 0.1 16436 Ss
0.0 0.0 3232 S
0.0 0.0 8680 SLl
0.0 0.0 6280 Ssl+
0.0 0.0 4616 Ss
0.1 0.0 5880 S
0.0 0.0 9832 Sl+
0.0 0.0 5812 Ssl
0.1 0.0 10600 Ssl
0.0 0.0 12444 Ssl
0.0 0.0 10208 Ssl
0.0 0.0 7420 Sl
0.7 0.1 21008 S<sl
0.9 0.2 35476 S<sl
11.4 2.0 336044 Ssl
0.0 0.0 0 S
0.0 0.0 7884 Ssl
0.0 0.0 4416 S
0.0 0.0 3280 S
0.0 0.0 7912 Ssl
0.0 0.0 6416 Ssl
0.0 0.1 24384 Ssl
0.0 0.3 56932 Ssl
0.0 0.2 35496 Ssl
0.0 0.1 16444 Ssl
0.0 0.0 14536 Ssl
0.0 0.0 11168 Ssl
0.0 0.0 11076 Ssl
0.0 0.0 13992 Ssl
0.0 0.0 11680 Ssl
0.0 0.0 7984 Ssl
0.0 0.0 15452 Ssl
0.0 0.0 11992 Ssl
0.0 0.1 16304 Ssl
0.0 0.0 8148 Ssl
0.0 0.0 7620 Ssl
0.0 0.0 13500 Ssl
0.0 0.0 14064 Ssl
0.0 0.0 10628 Ssl
0.0 0.0 10740 Ssl
0.0 0.0 12572 Ssl
0.0 0.0 7764 Sl
0.1 0.2 38024 Sl
0.0 0.0 6324 S
0.0 0.0 10132 Sl
0.0 0.0 7920 Ssl
4.9 0.8 129324 SLl
0.0 0.1 22312 Ssl
0.0 0.6 104616 Sl
0.0 0.2 35460 Ssl
0.0 0.0 7140 Ssl
0.9 0.4 66220 SNsl
0.0 0.4 70808 Ssl
0.9 1.4 234120 SNsl
0.5 0.1 22612 S<Lsl
0.0 0.3 57960 SLsl
0.0 0.0 15024 Ssl
0.0 0.0 7112 Ssl
0.3 0.1 20072 Ssl
0.0 0.0 12268 Ssl
0.0 0.2 32244 Ssl
0.0 0.0 7888 Ssl
0.0 0.0 7844 Ssl
0.0 0.0 2064 Ss
0.0 0.0 8744 Ssl
0.0 0.2 47956 Ssl
0.0 0.0 6852 Ssl
0.0 0.0 8952 Ss
0.0 0.2 35852 Ssl
0.0 0.0 7800 Sl
0.0 0.0 15704 Ssl
0.0 0.0 14192 Ssl
0.0 0.8 132164 Sl
0.0 0.3 52144 Sl
0.0 0.0 9168 Ssl
0.0 0.0 14744 Sl
0.0 0.1 29172 Ssl
0.1 0.3 53492 Ssl
0.2 1.2 204512 Ssl
0.0 0.0 6636 Ssl
0.0 0.0 324 S
0.0 0.1 31020 Ssl
0.0 0.0 8548 Ss
0.0 0.0 2860 Sl
23.4 4.5 732196 Sl
0.0 0.0 2984 Sl
0.0 0.1 28684 S
0.0 0.2 43616 Sl
0.0 0.7 122100 Sl
12.8 0.7 117728 Sl
1.8 1.4 238548 Sl
2.2 0.3 55660 Sl
18.5 5.1 832024 Sl
0.0 0.7 121584 Sl
1.5 4.2 682012 Sl
4.5 3.3 530884 Sl
0.0 0.7 115892 Sl
0.0 0.0 13840 Ssl
0.2 0.0 0 I
0.0 0.5 94960 Sl
0.0 0.4 77128 Sl
0.0 0.0 7392 Ssl
0.0 0.0 1012 Ss
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.4 76792 Sl
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.1 0.0 0 I<
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I<
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.3 0.0 0 I<
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 0 I
0.7 0.4 77860 Ssl
0.5 0.3 50276 Ssl
10.3 1.7 277948 SLl
1.8 0.0 0 I
0.0 0.3 55624 S
0.0 0.3 54312 S
0.0 0.0 13008 S
0.0 0.0 3988 Sl
8.0 1.1 178120 Sl
1.2 0.5 85336 Sl
38.7 2.4 387560 Rl
1.4 0.8 128536 Sl
9.6 1.6 268216 Sl
0.4 0.0 0 I
16.6 3.1 506152 Sl
0.7 0.7 114800 Sl
1.0 0.0 10684 Ss
0.0 0.0 4592 S
1.9 0.5 90756 Sl
0.0 0.0 7264 S
0.0 0.0 6856 S
0.0 0.0 2316 Sl
0.3 0.5 93104 Sl
0.0 0.1 21768 Sl
0.0 0.0 0 I
0.0 0.0 0 I
0.2 0.0 0 I
0.0 0.0 0 I
0.0 0.0 6780 S
0.4 0.4 76476 Sl
0.0 0.0 0 I
0.0 0.0 0 I
0.0 0.0 6800 S
0.0 0.0 6808 S
0.0 0.0 5012 R+
0.0 0.0 4512 S+
